datetime	SOLA01	SOLA02	SOLA03
2012-01-15 18:30:00	0		
2012-01-15 19:00:00	0		
2012-01-15 19:30:00	0		
2012-01-15 20:00:00	0		
2012-01-15 20:30:00	0		
2012-01-15 21:00:00	0		
2012-01-15 21:30:00	0		
2012-01-15 22:00:00	0		
2012-01-15 22:30:00	0		
2012-01-15 23:00:00	0		
2012-01-15 23:30:00	0		
2012-01-16 00:00:00	0	0.0	
2012-01-16 00:30:00	0	0.0	
2012-01-16 01:00:00	0	0.0	
2012-01-16 01:30:00	0	0.0	
2012-01-16 02:00:00	0	0.0	
2012-01-16 02:30:00	0	0.0	
2012-01-16 03:00:00	0	0.0	
2012-01-16 03:30:00	0	0.0	
2012-01-16 04:00:00	0	0.0	
2012-01-16 04:30:00	0	0.0	
2012-01-16 05:00:00	0	0.0	
2012-01-16 05:30:00	0	0.0	
2012-01-16 06:00:00	0	0.0	
2012-01-16 06:30:00	0	0.0	
2012-01-16 07:00:00	0	0.0	
2012-01-16 07:30:00	51	90.0	
2012-01-16 08:00:00	188	270.0	
2012-01-16 08:30:00	420	620.0	
2012-01-16 09:00:00	555	900.0	
2012-01-16 09:30:00	619	1000.0	
2012-01-16 10:00:00	611	960.0	
2012-01-16 10:30:00	696	1190.0	
2012-01-16 11:00:00	688	1100.0	
2012-01-16 11:30:00	501	940.0	
2012-01-16 12:00:00	474	690.0	
2012-01-16 12:30:00	314	570.0	
2012-01-16 13:00:00	376	620.0	
2012-01-16 13:30:00	420	790.0	
2012-01-16 14:00:00	266	470.0	
2012-01-16 14:30:00	196	350.0	
2012-01-16 15:00:00	148	230.0	
2012-01-16 15:30:00	73	120.0	
2012-01-16 16:00:00	0	0.0	
2012-01-16 16:30:00	0	0.0	
2012-01-16 17:00:00	0	0.0	
2012-01-16 17:30:00	0	0.0	
2012-01-16 18:00:00	0	0.0	
2012-01-16 18:30:00	0	0.0	
2012-01-16 19:00:00	0	0.0	
2012-01-16 19:30:00	0	0.0	
2012-01-16 20:00:00	0	0.0	
2012-01-16 20:30:00	0	0.0	
2012-01-16 21:00:00	0	0.0	
2012-01-16 21:30:00	0	0.0	
2012-01-16 22:00:00	0	0.0	
2012-01-16 22:30:00	0	0.0	
2012-01-16 23:00:00	0	0.0	
2012-01-16 23:30:00	0	0.0	
2012-01-17 00:00:00	0	0.0	
2012-01-17 00:30:00	0	0.0	
2012-01-17 01:00:00	0	0.0	
2012-01-17 01:30:00	0	0.0	
2012-01-17 02:00:00	0	0.0	
2012-01-17 02:30:00	0	0.0	
2012-01-17 03:00:00	0	0.0	
2012-01-17 03:30:00	0	0.0	
2012-01-17 04:00:00	0	0.0	
2012-01-17 04:30:00	0	0.0	
2012-01-17 05:00:00	0	0.0	
2012-01-17 05:30:00	0	0.0	
2012-01-17 06:00:00	0	0.0	
2012-01-17 06:30:00	0	0.0	
2012-01-17 07:00:00	0	0.0	
2012-01-17 07:30:00	31	10.0	
2012-01-17 08:00:00	126	200.0	
2012-01-17 08:30:00	260	360.0	
2012-01-17 09:00:00	507	750.0	
2012-01-17 09:30:00	492	780.0	
2012-01-17 10:00:00	1194	1410.0	
2012-01-17 10:30:00	1489	1330.0	
2012-01-17 11:00:00	1519	2180.0	
2012-01-17 11:30:00	2327	3760.0	
2012-01-17 12:00:00	2368	3990.0	
2012-01-17 12:30:00	2284	3860.0	
2012-01-17 13:00:00	2147	3650.0	
2012-01-17 13:30:00	1969	3270.0	
2012-01-17 14:00:00	1720	2860.0	
2012-01-17 14:30:00	1407	2350.0	
2012-01-17 15:00:00	1067	1550.0	
2012-01-17 15:30:00	580	830.0	
2012-01-17 16:00:00	104	260.0	
2012-01-17 16:30:00	2	20.0	
2012-01-17 17:00:00	0	0.0	
2012-01-17 17:30:00	0	0.0	
2012-01-17 18:00:00	0	0.0	
2012-01-17 18:30:00	0	0.0	
2012-01-17 19:00:00	0	0.0	
2012-01-17 19:30:00	0	0.0	
2012-01-17 20:00:00	0	0.0	
2012-01-17 20:30:00	0	0.0	
2012-01-17 21:00:00	0	0.0	
2012-01-17 21:30:00	0	0.0	
2012-01-17 22:00:00	0	0.0	
2012-01-17 22:30:00	0	0.0	
2012-01-17 23:00:00	0	0.0	
2012-01-17 23:30:00	0	0.0	
2012-01-18 00:00:00	0	0.0	
2012-01-18 00:30:00	0	0.0	
2012-01-18 01:00:00	0	0.0	
2012-01-18 01:30:00	0	0.0	
2012-01-18 02:00:00	0	0.0	
2012-01-18 02:30:00	0	0.0	
2012-01-18 03:00:00	0	0.0	
2012-01-18 03:30:00	0	0.0	
2012-01-18 04:00:00	0	0.0	
2012-01-18 04:30:00	0	0.0	
2012-01-18 05:00:00	0	0.0	
2012-01-18 05:30:00	0	0.0	
2012-01-18 06:00:00	0	0.0	
2012-01-18 06:30:00	0	0.0	
2012-01-18 07:00:00	14	20.0	
2012-01-18 07:30:00	115	380.0	
2012-01-18 08:00:00	512	810.0	
2012-01-18 08:30:00	1027	1520.0	
2012-01-18 09:00:00	1382	2250.0	
2012-01-18 09:30:00	1663	2410.0	
2012-01-18 10:00:00	1758	2590.0	
2012-01-18 10:30:00	1833	2300.0	
2012-01-18 11:00:00	1654	2950.0	
2012-01-18 11:30:00	1974	3340.0	
2012-01-18 12:00:00	2034	3410.0	
2012-01-18 12:30:00	1957	3910.0	
2012-01-18 13:00:00	1932	3100.0	
2012-01-18 13:30:00	1591	2800.0	
2012-01-18 14:00:00	1515	2850.0	
2012-01-18 14:30:00	1207	1830.0	
2012-01-18 15:00:00	873	1160.0	
2012-01-18 15:30:00	296	330.0	
2012-01-18 16:00:00	119	190.0	
2012-01-18 16:30:00	19	10.0	
2012-01-18 17:00:00	0	0.0	
2012-01-18 17:30:00	0	0.0	
2012-01-18 18:00:00	0	0.0	
2012-01-18 18:30:00	0	0.0	
2012-01-18 19:00:00	0	0.0	
2012-01-18 19:30:00	0	0.0	
2012-01-18 20:00:00	0	0.0	
2012-01-18 20:30:00	0	0.0	
2012-01-18 21:00:00	0	0.0	
2012-01-18 21:30:00	0	0.0	
2012-01-18 22:00:00	0	0.0	
2012-01-18 22:30:00	0	0.0	
2012-01-18 23:00:00	0	0.0	
2012-01-18 23:30:00	0	0.0	
2012-01-19 00:00:00	0	0.0	
2012-01-19 00:30:00	0	0.0	
2012-01-19 01:00:00	0	0.0	
2012-01-19 01:30:00	0	0.0	
2012-01-19 02:00:00	0	0.0	
2012-01-19 02:30:00	0	0.0	
2012-01-19 03:00:00	0	0.0	
2012-01-19 03:30:00	0	0.0	
2012-01-19 04:00:00	0	0.0	
2012-01-19 04:30:00	0	0.0	
2012-01-19 05:00:00	0	0.0	
2012-01-19 05:30:00	0	0.0	
2012-01-19 06:00:00	0	0.0	
2012-01-19 06:30:00	0	0.0	
2012-01-19 07:00:00	15	0.0	
2012-01-19 07:30:00	153	230.0	
2012-01-19 08:00:00	272	390.0	
2012-01-19 08:30:00	467	670.0	
2012-01-19 09:00:00	698	1240.0	
2012-01-19 09:30:00	605	2250.0	
2012-01-19 10:00:00	0	1830.0	
2012-01-19 10:30:00	0	2170.0	
2012-01-19 11:00:00	0	2130.0	
2012-01-19 11:30:00	0	2500.0	
2012-01-19 12:00:00	0	3360.0	
2012-01-19 12:30:00	26	2050.0	
2012-01-19 13:00:00	0	1740.0	
2012-01-19 13:30:00	0	1410.0	
2012-01-19 14:00:00	0	870.0	
2012-01-19 14:30:00	0	710.0	
2012-01-19 15:00:00	0	610.0	
2012-01-19 15:30:00	0	340.0	
2012-01-19 16:00:00	0	130.0	
2012-01-19 16:30:00	0	0.0	
2012-01-19 17:00:00	0	0.0	
2012-01-19 17:30:00	0	0.0	
2012-01-19 18:00:00	0	0.0	
2012-01-19 18:30:00	0	0.0	
2012-01-19 19:00:00	0	0.0	
2012-01-19 19:30:00	0	0.0	
2012-01-19 20:00:00	0	0.0	
2012-01-19 20:30:00	0	0.0	
2012-01-19 21:00:00	0	0.0	
2012-01-19 21:30:00	0	0.0	
2012-01-19 22:00:00	0	0.0	
2012-01-19 22:30:00	0	0.0	
2012-01-19 23:00:00	0	0.0	
2012-01-19 23:30:00	0	0.0	
2012-01-20 00:00:00	0		
2012-01-20 00:30:00	0		
2012-01-20 01:00:00	0		
2012-01-20 01:30:00	0		
2012-01-20 02:00:00	0		
2012-01-20 02:30:00	0		
2012-01-20 03:00:00	0		
2012-01-20 03:30:00	0		
2012-01-20 04:00:00	0		
2012-01-20 04:30:00	0		
2012-01-20 05:00:00	0		
2012-01-20 05:30:00	0		
2012-01-20 06:00:00	0		
2012-01-20 06:30:00	0		
2012-01-20 07:00:00	0		
2012-01-20 07:30:00	4		
2012-01-20 08:00:00	19		
2012-01-20 08:30:00	73		
2012-01-20 09:00:00	125		
2012-01-20 09:30:00	189		
2012-01-20 10:00:00	250		
2012-01-20 10:30:00	329		
2012-01-20 11:00:00	351		
2012-01-20 11:30:00	306		
2012-01-20 12:00:00	290		
2012-01-20 12:30:00	427		
2012-01-20 13:00:00	463		
2012-01-20 13:30:00	544		
2012-01-20 14:00:00	474		
2012-01-20 14:30:00	381		
2012-01-20 15:00:00	291		
2012-01-20 15:30:00	245		
2012-01-20 16:00:00	81		
2012-01-20 16:30:00	0		
2012-01-20 17:00:00	0		
2012-01-20 17:30:00	0		
2012-01-20 18:00:00	0		
2012-01-20 18:30:00	0		
2012-01-20 19:00:00	0		
2012-01-20 19:30:00	0		
2012-01-20 20:00:00	0		
2012-01-20 20:30:00	0		
2012-01-20 21:00:00	0		
2012-01-20 21:30:00	0		
2012-01-20 22:00:00	0		
2012-01-20 22:30:00	0		
2012-01-20 23:00:00	0		
2012-01-20 23:30:00	0		
2012-01-21 00:00:00	0	0.0	
2012-01-21 00:30:00	0	0.0	
2012-01-21 01:00:00	0	0.0	
2012-01-21 01:30:00	0	0.0	
2012-01-21 02:00:00	0	0.0	
2012-01-21 02:30:00	0	0.0	
2012-01-21 03:00:00	0	0.0	
2012-01-21 03:30:00	0	0.0	
2012-01-21 04:00:00	0	0.0	
2012-01-21 04:30:00	0	0.0	
2012-01-21 05:00:00	0	0.0	
2012-01-21 05:30:00	0	0.0	
2012-01-21 06:00:00	0	0.0	
2012-01-21 06:30:00	0	0.0	
2012-01-21 07:00:00	0	0.0	
2012-01-21 07:30:00	0	0.0	
2012-01-21 08:00:00	45	70.0	
2012-01-21 08:30:00	112	160.0	
2012-01-21 09:00:00	153	370.0	
2012-01-21 09:30:00	346	450.0	
2012-01-21 10:00:00	252	410.0	
2012-01-21 10:30:00	401	710.0	
2012-01-21 11:00:00	278	510.0	
2012-01-21 11:30:00	264	430.0	
2012-01-21 12:00:00	217	350.0	
2012-01-21 12:30:00	300	450.0	
2012-01-21 13:00:00	220	300.0	
2012-01-21 13:30:00	243	340.0	
2012-01-21 14:00:00	130	190.0	
2012-01-21 14:30:00	108	160.0	
2012-01-21 15:00:00	162	220.0	
2012-01-21 15:30:00	63	70.0	
2012-01-21 16:00:00	0	10.0	
2012-01-21 16:30:00	0	0.0	
2012-01-21 17:00:00	0	0.0	
2012-01-21 17:30:00	0	0.0	
2012-01-21 18:00:00	0	0.0	
2012-01-21 18:30:00	0	0.0	
2012-01-21 19:00:00	0	0.0	
2012-01-21 19:30:00	0	0.0	
2012-01-21 20:00:00	0	0.0	
2012-01-21 20:30:00	0	0.0	
2012-01-21 21:00:00	0	0.0	
2012-01-21 21:30:00	0	0.0	
2012-01-21 22:00:00	0	0.0	
2012-01-21 22:30:00	0	0.0	
2012-01-21 23:00:00	0	0.0	
2012-01-21 23:30:00	0	0.0	
2012-01-22 00:00:00	0	0.0	
2012-01-22 00:30:00	0	0.0	
2012-01-22 01:00:00	0	0.0	
2012-01-22 01:30:00	0	0.0	
2012-01-22 02:00:00	0	0.0	
2012-01-22 02:30:00	0	0.0	
2012-01-22 03:00:00	0	0.0	
2012-01-22 03:30:00	0	0.0	
2012-01-22 04:00:00	0	0.0	
2012-01-22 04:30:00	0	0.0	
2012-01-22 05:00:00	0	0.0	
2012-01-22 05:30:00	0	0.0	
2012-01-22 06:00:00	0	0.0	
2012-01-22 06:30:00	0	0.0	
2012-01-22 07:00:00	0	0.0	
2012-01-22 07:30:00	0	0.0	
2012-01-22 08:00:00	1	0.0	
2012-01-22 08:30:00	115	180.0	
2012-01-22 09:00:00	185	310.0	
2012-01-22 09:30:00	272	530.0	
2012-01-22 10:00:00	363	550.0	
2012-01-22 10:30:00	413	530.0	
2012-01-22 11:00:00	428	770.0	
2012-01-22 11:30:00	412	610.0	
2012-01-22 12:00:00	405	630.0	
2012-01-22 12:30:00	553	980.0	
2012-01-22 13:00:00	491	780.0	
2012-01-22 13:30:00	506	980.0	
2012-01-22 14:00:00	507	920.0	
2012-01-22 14:30:00	787	1460.0	
2012-01-22 15:00:00	832	1550.0	
2012-01-22 15:30:00	519	730.0	
2012-01-22 16:00:00	105	180.0	
2012-01-22 16:30:00	38	90.0	
2012-01-22 17:00:00	0	0.0	
2012-01-22 17:30:00	0	0.0	
2012-01-22 18:00:00	0	0.0	
2012-01-22 18:30:00	0	0.0	
2012-01-22 19:00:00	0	0.0	
2012-01-22 19:30:00	0	0.0	
2012-01-22 20:00:00	0	0.0	
2012-01-22 20:30:00	0	0.0	
2012-01-22 21:00:00	0	0.0	
2012-01-22 21:30:00	0	0.0	
2012-01-22 22:00:00	0	0.0	
2012-01-22 22:30:00	0	0.0	
2012-01-22 23:00:00	0	0.0	
2012-01-22 23:30:00	0	0.0	
2012-01-23 00:00:00	0	0.0	
2012-01-23 00:30:00	0	0.0	
2012-01-23 01:00:00	0	0.0	
2012-01-23 01:30:00	0	0.0	
2012-01-23 02:00:00	0	0.0	
2012-01-23 02:30:00	0	0.0	
2012-01-23 03:00:00	0	0.0	
2012-01-23 03:30:00	0	0.0	
2012-01-23 04:00:00	0	0.0	
2012-01-23 04:30:00	0	0.0	
2012-01-23 05:00:00	0	0.0	
2012-01-23 05:30:00	0	0.0	
2012-01-23 06:00:00	0	0.0	
2012-01-23 06:30:00	0	0.0	
2012-01-23 07:00:00	0	0.0	
2012-01-23 07:30:00	68	90.0	
2012-01-23 08:00:00	144	230.0	
2012-01-23 08:30:00	243	490.0	
2012-01-23 09:00:00	270	600.0	
2012-01-23 09:30:00	286	530.0	
2012-01-23 10:00:00	715	800.0	
2012-01-23 10:30:00	1176	1580.0	
2012-01-23 11:00:00	502	760.0	
2012-01-23 11:30:00	229	500.0	
2012-01-23 12:00:00	611	1060.0	
2012-01-23 12:30:00	1168	1720.0	
2012-01-23 13:00:00	1150	1760.0	
2012-01-23 13:30:00	958	1260.0	
2012-01-23 14:00:00	1014	1470.0	
2012-01-23 14:30:00	899	1100.0	
2012-01-23 15:00:00	184	340.0	
2012-01-23 15:30:00	32	50.0	
2012-01-23 16:00:00	0	0.0	
2012-01-23 16:30:00	0	0.0	
2012-01-23 17:00:00	0	0.0	
2012-01-23 17:30:00	0	0.0	
2012-01-23 18:00:00	0	0.0	
2012-01-23 18:30:00	0	0.0	
2012-01-23 19:00:00	0	0.0	
2012-01-23 19:30:00	0	0.0	
2012-01-23 20:00:00	0	0.0	
2012-01-23 20:30:00	0	0.0	
2012-01-23 21:00:00	0	0.0	
2012-01-23 21:30:00	0	0.0	
2012-01-23 22:00:00	0	0.0	
2012-01-23 22:30:00	0	0.0	
2012-01-23 23:00:00	0	0.0	
2012-01-23 23:30:00	0	0.0	
2012-01-24 00:00:00	0	0.0	
2012-01-24 00:30:00	0	0.0	
2012-01-24 01:00:00	0	0.0	
2012-01-24 01:30:00	0	0.0	
2012-01-24 02:00:00	0	0.0	
2012-01-24 02:30:00	0	0.0	
2012-01-24 03:00:00	0	0.0	
2012-01-24 03:30:00	0	0.0	
2012-01-24 04:00:00	0	0.0	
2012-01-24 04:30:00	0	0.0	
2012-01-24 05:00:00	0	0.0	
2012-01-24 05:30:00	0	0.0	
2012-01-24 06:00:00	0	0.0	
2012-01-24 06:30:00	0	0.0	
2012-01-24 07:00:00	20	10.0	
2012-01-24 07:30:00	205	580.0	
2012-01-24 08:00:00	734	1250.0	
2012-01-24 08:30:00	1397	2170.0	
2012-01-24 09:00:00	1664	2180.0	
2012-01-24 09:30:00	1862	3220.0	
2012-01-24 10:00:00	1465	2000.0	
2012-01-24 10:30:00	2104	3400.0	
2012-01-24 11:00:00	2592	3840.0	
2012-01-24 11:30:00	1734	2660.0	
2012-01-24 12:00:00	1802	3230.0	
2012-01-24 12:30:00	2272	3550.0	
2012-01-24 13:00:00	1049	940.0	
2012-01-24 13:30:00	708	1350.0	
2012-01-24 14:00:00	627	1150.0	
2012-01-24 14:30:00	327	1150.0	
2012-01-24 15:00:00	680	1660.0	
2012-01-24 15:30:00	881	1420.0	
2012-01-24 16:00:00	195	450.0	
2012-01-24 16:30:00	33	130.0	
2012-01-24 17:00:00	0	0.0	
2012-01-24 17:30:00	0	0.0	
2012-01-24 18:00:00	0	0.0	
2012-01-24 18:30:00	0	0.0	
2012-01-24 19:00:00	0	0.0	
2012-01-24 19:30:00	0	0.0	
2012-01-24 20:00:00	0	0.0	
2012-01-24 20:30:00	0	0.0	
2012-01-24 21:00:00	0	0.0	
2012-01-24 21:30:00	0	0.0	
2012-01-24 22:00:00	0	0.0	
2012-01-24 22:30:00	0	0.0	
2012-01-24 23:00:00	0	0.0	
2012-01-24 23:30:00	0	0.0	
2012-01-25 00:00:00	0	0.0	
2012-01-25 00:30:00	0	0.0	
2012-01-25 01:00:00	0	0.0	
2012-01-25 01:30:00	0	0.0	
2012-01-25 02:00:00	0	0.0	
2012-01-25 02:30:00	0	0.0	
2012-01-25 03:00:00	0	0.0	
2012-01-25 03:30:00	0	0.0	
2012-01-25 04:00:00	0	0.0	
2012-01-25 04:30:00	0	0.0	
2012-01-25 05:00:00	0	0.0	
2012-01-25 05:30:00	0	0.0	
2012-01-25 06:00:00	0	0.0	
2012-01-25 06:30:00	0	0.0	
2012-01-25 07:00:00	30	0.0	
2012-01-25 07:30:00	174	260.0	
2012-01-25 08:00:00	238	390.0	
2012-01-25 08:30:00	689	1200.0	
2012-01-25 09:00:00	889	1560.0	
2012-01-25 09:30:00	1481	2460.0	
2012-01-25 10:00:00	1876	3200.0	
2012-01-25 10:30:00	1992	3370.0	
2012-01-25 11:00:00	1920	3100.0	
2012-01-25 11:30:00	2130	3550.0	
2012-01-25 12:00:00	2224	3860.0	
2012-01-25 12:30:00	1942	3380.0	
2012-01-25 13:00:00	1918	3490.0	
2012-01-25 13:30:00	2168	3850.0	
2012-01-25 14:00:00	1890	3490.0	
2012-01-25 14:30:00	1638	2880.0	
2012-01-25 15:00:00	1294	2250.0	
2012-01-25 15:30:00	770	1390.0	
2012-01-25 16:00:00	95	240.0	
2012-01-25 16:30:00	2	50.0	
2012-01-25 17:00:00	0	0.0	
2012-01-25 17:30:00	0	0.0	
2012-01-25 18:00:00	0	0.0	
2012-01-25 18:30:00	0	0.0	
2012-01-25 19:00:00	0	0.0	
2012-01-25 19:30:00	0	0.0	
2012-01-25 20:00:00	0	0.0	
2012-01-25 20:30:00	0	0.0	
2012-01-25 21:00:00	0	0.0	
2012-01-25 21:30:00	0	0.0	
2012-01-25 22:00:00	0	0.0	
2012-01-25 22:30:00	0	0.0	
2012-01-25 23:00:00	0	0.0	
2012-01-25 23:30:00	0	0.0	
2012-01-26 00:00:00	0	0.0	
2012-01-26 00:30:00	0	0.0	
2012-01-26 01:00:00	0	0.0	
2012-01-26 01:30:00	0	0.0	
2012-01-26 02:00:00	0	0.0	
2012-01-26 02:30:00	0	0.0	
2012-01-26 03:00:00	0	0.0	
2012-01-26 03:30:00	0	0.0	
2012-01-26 04:00:00	0	0.0	
2012-01-26 04:30:00	0	0.0	
2012-01-26 05:00:00	0	0.0	
2012-01-26 05:30:00	0	0.0	
2012-01-26 06:00:00	0	0.0	
2012-01-26 06:30:00	0	0.0	
2012-01-26 07:00:00	15	90.0	
2012-01-26 07:30:00	133	530.0	
2012-01-26 08:00:00	835	1280.0	
2012-01-26 08:30:00	1298	2130.0	
2012-01-26 09:00:00	1654	2970.0	
2012-01-26 09:30:00	1980	3540.0	
2012-01-26 10:00:00	2250	4100.0	
2012-01-26 10:30:00	2454	4460.0	
2012-01-26 11:00:00	2593	4750.0	
2012-01-26 11:30:00	2670	4850.0	
2012-01-26 12:00:00	2674	4860.0	
2012-01-26 12:30:00	2621	4740.0	
2012-01-26 13:00:00	2503	4520.0	
2012-01-26 13:30:00	2292	4150.0	
2012-01-26 14:00:00	2023	3300.0	
2012-01-26 14:30:00	1690	1970.0	
2012-01-26 15:00:00	851	1140.0	
2012-01-26 15:30:00	233	590.0	
2012-01-26 16:00:00	142	340.0	
2012-01-26 16:30:00	12	150.0	
2012-01-26 17:00:00	0	0.0	
2012-01-26 17:30:00	0	0.0	
2012-01-26 18:00:00	0	0.0	
2012-01-26 18:30:00	0	0.0	
2012-01-26 19:00:00	0	0.0	
2012-01-26 19:30:00	0	0.0	
2012-01-26 20:00:00	0	0.0	
2012-01-26 20:30:00	0	0.0	
2012-01-26 21:00:00	0	0.0	
2012-01-26 21:30:00	0	0.0	
2012-01-26 22:00:00	0	0.0	
2012-01-26 22:30:00	0	0.0	
2012-01-26 23:00:00	0	0.0	
2012-01-26 23:30:00	0	0.0	
2012-01-27 00:00:00	0	0.0	0.0
2012-01-27 00:30:00	0	0.0	0.0
2012-01-27 01:00:00	0	0.0	0.0
2012-01-27 01:30:00	0	0.0	0.0
2012-01-27 02:00:00	0	0.0	0.0
2012-01-27 02:30:00	0	0.0	0.0
2012-01-27 03:00:00	0	0.0	0.0
2012-01-27 03:30:00	0	0.0	0.0
2012-01-27 04:00:00	0	0.0	0.0
2012-01-27 04:30:00	0	0.0	0.0
2012-01-27 05:00:00	0	0.0	0.0
2012-01-27 05:30:00	0	0.0	0.0
2012-01-27 06:00:00	0	0.0	0.0
2012-01-27 06:30:00	0	0.0	0.0
2012-01-27 07:00:00	21	70.0	10.0
2012-01-27 07:30:00	169	650.0	200.0
2012-01-27 08:00:00	825	1230.0	1140.0
2012-01-27 08:30:00	1246	2140.0	1710.0
2012-01-27 09:00:00	1612	2800.0	2280.0
2012-01-27 09:30:00	1919	3290.0	2720.0
2012-01-27 10:00:00	2131	3800.0	3070.0
2012-01-27 10:30:00	2303	4060.0	3370.0
2012-01-27 11:00:00	2421	4190.0	3530.0
2012-01-27 11:30:00	2512	4350.0	3430.0
2012-01-27 12:00:00	2544	4430.0	3250.0
2012-01-27 12:30:00	2492	4450.0	3140.0
2012-01-27 13:00:00	2379	4250.0	2650.0
2012-01-27 13:30:00	2159	3900.0	1780.0
2012-01-27 14:00:00	1910	3450.0	1150.0
2012-01-27 14:30:00	1634	2790.0	2310.0
2012-01-27 15:00:00	1310	2350.0	1330.0
2012-01-27 15:30:00	868	1280.0	490.0
2012-01-27 16:00:00	233	400.0	160.0
2012-01-27 16:30:00	56	20.0	30.0
2012-01-27 17:00:00	0	0.0	0.0
2012-01-27 17:30:00	0	0.0	0.0
2012-01-27 18:00:00	0	0.0	0.0
2012-01-27 18:30:00	0	0.0	0.0
2012-01-27 19:00:00	0	0.0	0.0
2012-01-27 19:30:00	0	0.0	0.0
2012-01-27 20:00:00	0	0.0	0.0
2012-01-27 20:30:00	0	0.0	0.0
2012-01-27 21:00:00	0	0.0	0.0
2012-01-27 21:30:00	0	0.0	0.0
2012-01-27 22:00:00	0	0.0	0.0
2012-01-27 22:30:00	0	0.0	0.0
2012-01-27 23:00:00	0	0.0	0.0
2012-01-27 23:30:00	0	0.0	0.0
2012-01-28 00:00:00	0	0.0	0.0
2012-01-28 00:30:00	0	0.0	0.0
2012-01-28 01:00:00	0	0.0	0.0
2012-01-28 01:30:00	0	0.0	0.0
2012-01-28 02:00:00	0	0.0	0.0
2012-01-28 02:30:00	0	0.0	0.0
2012-01-28 03:00:00	0	0.0	0.0
2012-01-28 03:30:00	0	0.0	0.0
2012-01-28 04:00:00	0	0.0	0.0
2012-01-28 04:30:00	0	0.0	0.0
2012-01-28 05:00:00	0	0.0	0.0
2012-01-28 05:30:00	0	0.0	0.0
2012-01-28 06:00:00	0	0.0	0.0
2012-01-28 06:30:00	0	0.0	0.0
2012-01-28 07:00:00	16	10.0	0.0
2012-01-28 07:30:00	234	520.0	150.0
2012-01-28 08:00:00	780	1100.0	560.0
2012-01-28 08:30:00	1034	1570.0	940.0
2012-01-28 09:00:00	1364	2460.0	1510.0
2012-01-28 09:30:00	1576	2890.0	1930.0
2012-01-28 10:00:00	1657	3200.0	2800.0
2012-01-28 10:30:00	2024	3690.0	3110.0
2012-01-28 11:00:00	2373	4430.0	2990.0
2012-01-28 11:30:00	2305	3960.0	3460.0
2012-01-28 12:00:00	2344	4170.0	3150.0
2012-01-28 12:30:00	2349	4280.0	2560.0
2012-01-28 13:00:00	2074	3660.0	2220.0
2012-01-28 13:30:00	1114	3730.0	2550.0
2012-01-28 14:00:00	518	1600.0	2170.0
2012-01-28 14:30:00	432	760.0	2080.0
2012-01-28 15:00:00	382	580.0	1810.0
2012-01-28 15:30:00	277	430.0	1360.0
2012-01-28 16:00:00	93	240.0	610.0
2012-01-28 16:30:00	8	10.0	100.0
2012-01-28 17:00:00	0	0.0	0.0
2012-01-28 17:30:00	0	0.0	0.0
2012-01-28 18:00:00	0	0.0	0.0
2012-01-28 18:30:00	0	0.0	0.0
2012-01-28 19:00:00	0	0.0	0.0
2012-01-28 19:30:00	0	0.0	0.0
2012-01-28 20:00:00	0	0.0	0.0
2012-01-28 20:30:00	0	0.0	0.0
2012-01-28 21:00:00	0	0.0	0.0
2012-01-28 21:30:00	0	0.0	0.0
2012-01-28 22:00:00	0	0.0	0.0
2012-01-28 22:30:00	0	0.0	0.0
2012-01-28 23:00:00	0	0.0	0.0
2012-01-28 23:30:00	0	0.0	0.0
2012-01-29 00:00:00	0	0.0	0.0
2012-01-29 00:30:00	0	0.0	0.0
2012-01-29 01:00:00	0	0.0	0.0
2012-01-29 01:30:00	0	0.0	0.0
2012-01-29 02:00:00	0	0.0	0.0
2012-01-29 02:30:00	0	0.0	0.0
2012-01-29 03:00:00	0	0.0	0.0
2012-01-29 03:30:00	0	0.0	0.0
2012-01-29 04:00:00	0	0.0	0.0
2012-01-29 04:30:00	0	0.0	0.0
2012-01-29 05:00:00	0	0.0	0.0
2012-01-29 05:30:00	0	0.0	0.0
2012-01-29 06:00:00	0	0.0	0.0
2012-01-29 06:30:00	0	0.0	0.0
2012-01-29 07:00:00	0	0.0	0.0
2012-01-29 07:30:00	80	180.0	160.0
2012-01-29 08:00:00	243	330.0	480.0
2012-01-29 08:30:00	294	520.0	1350.0
2012-01-29 09:00:00	1107	1380.0	2150.0
2012-01-29 09:30:00	965	1050.0	2790.0
2012-01-29 10:00:00	1133	1380.0	3130.0
2012-01-29 10:30:00	852	1160.0	3270.0
2012-01-29 11:00:00	1250	2790.0	3500.0
2012-01-29 11:30:00	1464	2090.0	3620.0
2012-01-29 12:00:00	1007	4350.0	3630.0
2012-01-29 12:30:00	1090	3240.0	3580.0
2012-01-29 13:00:00	2395	3540.0	3520.0
2012-01-29 13:30:00	2397	4260.0	3310.0
2012-01-29 14:00:00	2115	3830.0	3000.0
2012-01-29 14:30:00	1811	3180.0	2590.0
2012-01-29 15:00:00	1430	2450.0	2070.0
2012-01-29 15:30:00	996	1560.0	1450.0
2012-01-29 16:00:00	401	720.0	770.0
2012-01-29 16:30:00	50	210.0	230.0
2012-01-29 17:00:00	0	0.0	0.0
2012-01-29 17:30:00	0	0.0	0.0
2012-01-29 18:00:00	0	0.0	0.0
2012-01-29 18:30:00	0	0.0	0.0
2012-01-29 19:00:00	0	0.0	0.0
2012-01-29 19:30:00	0	0.0	0.0
2012-01-29 20:00:00	0	0.0	0.0
