date	weather	weather_detail	wind	wave	pc_00-06	pc_06-12	pc_12-18	pc_18-24	we_00-03	we_03-06	we_06-09	we_09-12	we_12-15	we_15-18	we_18-21	we_21-24	wv_00-03	wv_03-06	wv_06-09	wv_09-12	wv_12-15	wv_15-18	wv_18-21	wv_21-24	wc_00-03	wc_03-06	wc_06-09	wc_09-12	wc_12-15	wc_15-18	wc_18-21	wc_21-24	min_tp	max_tp	tp_00-03	tp_03-06	tp_06-09	tp_09-12	tp_12-15	tp_15-18	tp_18-21	tp_21-24
2012-03-25	晴れ後くもり	晴れ　昼過ぎ　から　くもり	西の風　海上　では　西の風　やや強く	２メートル　後　１メートル	10	10	20	20	晴れ	晴れ	晴れ	晴れ	くもり	くもり	くもり	晴れ	南西	西	南西	西	西	西	北	北	1	3	3	2	2	2	2	2	4	12	8	6	5	9	12	11	9	7
2012-03-26	晴れ時々くもり	晴れ　昼前　から　夕方　くもり　所により　昼過ぎ　から　夕方　雨	北の風　海上　では　後　西の風　やや強く	１．５メートル　後　１メートル	10	20	30	10	晴れ	晴れ	晴れ	くもり	くもり	くもり	晴れ	晴れ	北	北	北	北	北	東	東	北	2	2	2	3	3	2	2	3	3	9	6	5	3	7	9	9	8	8
2012-03-27	晴れ	晴れ	北の風　後　南の風　海上　では　南西の風　やや強く	１メートル　後　１．５メートル	10	0	10	10	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	北	北	北	南東	南	南	南	西	2	2	2	2	2	2	2	2	3	12	6	5	4	7	10	11	11	10
2012-03-28	晴れ後一時雨	晴れ　後　くもり　夕方　一時　雨　所により　雷　を伴う	南西の風　後　北の風　やや強く	１．５メートル	0	10	50	30	晴れ	晴れ	晴れ	晴れ	くもり	雨	くもり	晴れ	北西	北西	南西	南西	南西	北西	北	北	2	1	2	2	3	4	4	4	5	16	9	7	6	11	13	15	10	10
2012-03-29	晴れ	晴れ	北の風　後　南の風　海上　では　北の風　やや強く	１メートル	0	0	0	0	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	北	北	北	北	南東	南	南	南	3	2	2	2	2	2	2	2	6	14	8	7	6	9	12	13	11	11
2012-03-30	晴れ後くもり	晴れ　昼過ぎ　から　くもり	西の風　やや強く　後　南西の風　やや強く　海上　では　南西の風　強く	１．５メートル　後　２．５メートル	0	0	0	10	晴れ	晴れ	晴れ	晴れ	くもり	くもり	くもり	くもり	南西	西	西	西	南	南	南西	南西	4	4	4	4	4	4	4	4	10	19	10	10	10	13	17	18	16	14
2012-03-31	くもり時々雨	くもり　昼前　から　夕方　雨	南西の風　やや強く　後　南の風　強く　海上　では　南の風　非常に強く	２．５メートル　後　４メートル	20	60	80	20	くもり	くもり	くもり	雨	雨	雨	くもり	くもり	南西	南西	南	南	南	南	北西	北西	4	4	4	4	4	4	4	4	13	15	14	13	13	14	14	13	13	13
2012-04-01	晴れ時々くもり	晴れ　時々　くもり	北の風　やや強く　後　北西の風　やや強く	２．５メートル　後　１．５メートル　うねり　を伴う	10	10	20	10	晴れ	晴れ	くもり	晴れ	くもり	くもり	晴れ	晴れ	北	北	北	西	北西	北西	北	北	4	3	2	3	4	4	3	3	5	15	8	6	5	7	11	13	12	10
2012-04-02	晴れ	晴れ　夜　くもり	北の風　後　南の風　海上　では　はじめ　北の風　やや強く	１メートル	0	0	10	10	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	くもり	北	北	北	北東	南	南	南	南	3	2	2	2	2	2	2	1	5	14	7	7	6	9	13	13	11	11
2012-04-03	くもり後雨	くもり　昼過ぎ　から　雨　所により　昼過ぎ　から　夜のはじめ頃　雷を伴い　激しく　降る	南西の風　後　南の風　非常に強く	１メートル　後　５メートル　うねり　を伴う	10	30	90	50	くもり	くもり	くもり	くもり	雨	雨	雨	くもり	南西	南西	南	南	南	南	南西	南西	1	1	4	4	4	4	4	4	9	16	11	10	11	13	15	14	14	14
2012-04-04	晴れ	晴れ	西の風　やや強く　後　北西の風　海上　では　西の風　強く	４メートル　後　１．５メートル　うねり　を伴う	0	0	0	0	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	西	西	西	西	西	北西	西	北西	4	4	4	4	3	3	2	2	7	15	12	8	8	10	12	14	12	10
2012-04-05	晴れ後くもり	晴れ　夕方　から　くもり　所により　雨	南西の風　やや強く	２．５メートル	0	0	30	30	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	くもり	くもり	南西	南西	南西	南西	南西	南西	西	北	4	4	4	4	4	4	4	2	8	18	9	8	9	14	16	17	15	12
2012-04-06	晴れ後くもり	晴れ　昼過ぎ　から　くもり　所により　昼過ぎ　から　夕方　雨	北の風　日中　南の風　海上　では　西の風　やや強く	２メートル	10	10	30	20	くもり	晴れ	晴れ	晴れ	くもり	くもり	くもり	晴れ	北	北	北	南	南	北	北	北	2	2	2	2	2	3	2	2	8	15	11	9	8	11	14	13	10	8
2012-04-07	くもり時々晴れ	くもり　朝晩　晴れ　所により　昼過ぎ　から　夜のはじめ頃　雨	北の風　海上　では　北西の風　やや強く	１メートル	10	20	30	30	くもり	晴れ	晴れ	くもり	くもり	くもり	くもり	晴れ	南西	北	北	北	東	北	北	北	1	2	2	2	2	2	3	3	4	11	6	5	5	8	11	9	8	6
2012-04-08	晴れ	晴れ　明け方　まで　くもり	北の風　後　南の風　海上　では　後　南の風　やや強く	１メートル	10	0	0	0	くもり	くもり	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	北	北	北	北東	南	南	南	南西	2	2	2	2	2	2	2	2	3	13	6	5	4	8	11	12	11	10
2012-04-09	晴れ	晴れ　昼過ぎ　から　夕方　くもり	南西の風　後　やや強く	１．５メートル	0	0	10	10	晴れ	晴れ	晴れ	晴れ	くもり	くもり	晴れ	晴れ	南	南西	南西	南西	南西	南	西	北	2	2	3	4	4	4	4	3	10	22	10	10	11	16	21	20	18	15
2012-04-10	晴れ後くもり	晴れ　夕方　から　くもり	北の風　後　南の風	１メートル	0	0	0	10	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	くもり	くもり	北	北	北	東	南東	南	南	南	2	2	2	2	2	2	2	1	10	18	13	12	11	14	17	16	15	14
2012-04-11	くもり時々雨	くもり　時々　雨	南の風　後　やや強く　海上　では　南の風　強く	１メートル　後　２．５メートル	20	50	60	70	くもり	くもり	雨	くもり	くもり	雨	雨	雨	南	西	南西	南西	南	南	南	南西	2	1	3	4	4	4	4	4	11	17	13	12	12	14	16	15	14	14
2012-04-12	晴れ時々くもり	晴れ　時々　くもり　所により　未明　雨　で　雷を伴う	南の風　はじめ　やや強く　海上　では　はじめ　南西の風　強く	３メートル　後　１．５メートル　うねり　を伴う	30	10	10	10	くもり	晴れ	くもり	晴れ	晴れ	くもり	くもり	晴れ	南	北	北	北	東	南	南	南	4	3	3	3	2	2	2	1	13	21	14	14	14	17	19	20	16	15
2012-04-13	晴れ後くもり	晴れ　夕方　から　くもり　所により　夜遅く　雨	北の風　後　南の風　海上　では　はじめ　南西の風　やや強く	１．５メートル　後　１メートル	10	0	10	40	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	くもり	くもり	南西	北西	北	北東	南	南	南東	東	1	1	2	2	2	3	2	1	11	21	14	13	12	17	19	20	17	14
2012-04-14	雨	雨　夜　くもり	北の風　海上　では　北の風　やや強く	１メートル　後　１．５メートル	50	80	70	40	雨	雨	雨	雨	雨	雨	くもり	くもり	北東	北	北	北	北	北	北	北	1	2	2	3	3	3	3	2	11	12	14	13	11	11	11	10	11	10
2012-04-15	くもり時々晴れ	くもり　朝　から　昼過ぎ　晴れ　所により　朝　まで　霧	北の風　後　東の風　海上　では　はじめ　北の風　やや強く	１．５メートル　後　１メートル	20	10	10	20	くもり	くもり	晴れ	晴れ	晴れ	くもり	くもり	くもり	北	北	北東	北東	東	東	東	北東	3	3	3	2	3	2	2	2	8	17	9	9	8	13	16	16	14	10
2012-04-16	くもり時々晴れ	くもり　時々　晴れ	北東の風　後　南の風	１メートル	10	10	10	10	くもり	くもり	晴れ	晴れ	くもり	晴れ	くもり	くもり	北東	北東	北東	南東	南	南	南	南	1	1	1	2	2	2	2	2	7	17	9	8	7	10	12	16	15	13
2012-04-17	くもり後一時雨	くもり　夜　雨　所により　昼過ぎ　から　雷　を伴う	北の風　後　南の風	１メートル	10	20	40	50	くもり	くもり	くもり	くもり	くもり	くもり	雨	雨	南	北	北	東	南	南	南	南	2	1	1	2	2	3	2	1	10	19	13	11	11	15	18	18	16	14
2012-04-18	くもり時々晴れ	くもり　昼前　から　夕方　晴れ	北の風　後　南東の風	０．５メートル	10	10	20	20	くもり	くもり	くもり	晴れ	晴れ	晴れ	くもり	くもり	北	北	北	東	南東	南東	南東	東	1	2	2	2	2	2	2	1	12	19	13	12	12	15	17	18	16	14
2012-04-19	くもり	くもり	北の風　後　東の風	１メートル	20	10	10	20	くもり	くもり	くもり	くもり	くもり	くもり	くもり	くもり	北	北	北	東	東	東	東	東	2	2	2	2	2	2	2	1	11	16	12	12	11	14	15	15	13	13
2012-04-20	くもり後一時雨	くもり　夕方　から　夜のはじめ頃　雨	北の風　後　東の風	１メートル	30	40	50	50	くもり	くもり	くもり	くもり	くもり	雨	雨	くもり	北	北	北	東	東	南東	南東	東	2	2	2	2	2	2	2	1	11	14	13	12	11	12	14	14	13	13
2012-04-21	くもり	くもり	北の風　後　東の風	１メートル	20	20	20	20	くもり	くもり	くもり	くもり	くもり	くもり	くもり	くもり	北	北	北	東	東	東	東	東	2	2	2	2	3	2	2	2	11	16	13	12	11	13	15	15	14	13
2012-04-22	くもり後雨	くもり　夕方　から　雨	北東の風　後　南の風	１メートル	10	20	60	70	くもり	くもり	くもり	くもり	くもり	雨	雨	雨	北東	北東	北東	北東	南東	南	南	南	2	2	2	2	2	2	2	2	9	15	11	10	9	11	14	13	13	13
2012-04-23	雨	雨	南の風　後　やや強く	１．５メートル　後　３メートル　うねり　を伴う	80	70	80	60	雨	雨	雨	雨	雨	雨	雨	雨	南	南	南	南東	南東	南	南	南	2	2	2	2	3	4	4	3	11	17	12	12	13	15	16	16	16	16
2012-04-24	晴れ時々くもり	晴れ　時々　くもり　所により　夕方　から　雨	北の風　後　南の風	２．５メートル　後　１メートル　うねり　を伴う	20	10	30	30	くもり	晴れ	晴れ	晴れ	晴れ	くもり	くもり	晴れ	北	北	北	東	南東	南	南	南	2	2	2	2	2	2	2	1	14	24	16	15	15	19	22	23	18	16
2012-04-25	くもり	くもり　昼前　から　昼過ぎ　晴れ	北東の風　後　南東の風	１．５メートル　後　１メートル	20	10	10	20	くもり	くもり	くもり	晴れ	晴れ	くもり	くもり	くもり	東	北東	北東	東	南東	東	南東	南東	2	2	2	2	3	2	2	2	14	20	16	14	14	18	19	19	17	16
2012-04-26	雨	雨　明け方　まで　くもり	南の風　海上　では　南の風　やや強く	１メートル　後　２メートル	40	70	60	60	くもり	くもり	雨	雨	雨	雨	雨	雨	南東	南東	南	南	南	南	南	南	2	2	2	3	3	3	2	2	15	17	16	15	15	16	16	16	16	16
2012-04-27	雨後くもり	雨　夕方　から　くもり	北東の風　海上　では　北東の風　やや強く	２．５メートル　後　１．５メートル　うねり　を伴う	80	70	50	10	雨	雨	雨	雨	雨	くもり	くもり	くもり	北東	北東	北東	北東	北東	北東	北東	北東	3	3	3	3	3	3	2	2	15	17	15	15	16	16	17	17	16	16
2012-04-28	晴れ時々くもり	晴れ　朝晩　くもり	北の風　後　南の風	１．５メートル　後　１メートル	10	10	20	20	くもり	くもり	晴れ	晴れ	晴れ	晴れ	くもり	くもり	北	北	北	東	南東	南	南	南	2	2	2	2	2	2	2	1	15	24	16	16	15	18	22	23	21	18
2012-04-29	晴れ時々くもり	晴れ　時々　くもり	南の風	１メートル	10	10	10	10	くもり	くもり	晴れ	晴れ	晴れ	くもり	晴れ	くもり	南	南	南	南	南	南	南	南	1	1	1	1	2	2	2	2	15	22	17	16	16	18	21	20	18	17
2012-04-30	くもり	くもり　所により　夕方　から　雨	南の風　後　東の風	１メートル　後　１．５メートル	10	10	30	30	くもり	くもり	くもり	くもり	くもり	くもり	くもり	くもり	南	南	北	東	南東	南	東	東	1	1	2	2	2	2	1	1	16	22	16	16	16	16	19	21	20	17
2012-05-01	くもり後一時雨	くもり　夜遅く　雨	北東の風　後　東の風	１．５メートル　後　２．５メートル　うねり　を伴う	30	30	20	50	くもり	くもり	くもり	くもり	くもり	くもり	くもり	雨	北東	北東	北東	東	東	東	東	東	1	1	2	2	2	2	2	2	16	21	17	16	17	19	21	20	19	17
2012-05-02	雨	雨　所により　昼過ぎ　から　雷を伴い　激しく　降る	東の風　海上　では　後　東の風　強く	３メートル　後　４メートル　うねり　を伴う	80	90	90	80	雨	雨	雨	雨	雨	雨	雨	雨	東	東	東	東	東	東	東	東	2	2	2	3	3	3	3	3	16	17	16	16	16	17	17	16	16	16
2012-05-03	雨後くもり	雨　昼過ぎ　から　くもり　所により　朝　まで　雷を伴い　激しく　降る	東の風　やや強く　後　南の風　やや強く	５メートル　後　３メートル　うねり　を伴う	90	70	40	40	雨	雨	雨	雨	くもり	くもり	くもり	くもり	東	東	南	南	南	南	南	南西	4	4	4	4	4	4	3	2	17	21	17	17	17	19	20	20	19	19
2012-05-04	くもり時々晴れ	くもり　時々　晴れ　所により　夕方　から　夜のはじめ頃　雨	南西の風　後　やや強く	２．５メートル　うねり　を伴う	20	10	30	30	くもり	くもり	晴れ	晴れ	くもり	くもり	くもり	晴れ	南	南西	南西	南西	南	南	北	北	1	3	3	4	4	3	3	3	17	24	18	18	18	21	23	21	20	18
2012-05-05	晴れ時々くもり	晴れ　時々　くもり	北の風　後　南の風　やや強く	１．５メートル　後　２メートル	10	0	10	10	くもり	晴れ	晴れ	晴れ	くもり	晴れ	晴れ	くもり	北	北	北	南	南	南	南西	南西	2	2	2	3	4	4	4	3	16	25	17	17	17	21	23	24	21	19
2012-05-06	晴れ後一時雨	晴れ　後　くもり　夜のはじめ頃　一時　雨　所により　夕方　から　雷　を伴う	南西の風　後　南の風　やや強く　海上　では　南の風　強く	１．５メートル　後　２．５メートル	10	10	30	50	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	雨	くもり	南西	南西	南西	南	南	南	南	南	3	3	3	4	4	4	4	4	17	24	18	17	17	21	22	23	20	19
2012-05-07	晴れ後くもり	晴れ　夕方　から　くもり	北の風　後　南の風　やや強く	１．５メートル　後　１メートル	20	0	10	20	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	晴れ	くもり	北	北	北	東	南	南	南西	南西	2	2	2	3	4	4	4	3	15	24	17	16	15	18	22	23	20	18
2012-05-08	くもり時々晴れ	くもり　時々　晴れ	北の風　後　南の風	１メートル	20	10	10	10	くもり	晴れ	くもり	晴れ	くもり	くもり	晴れ	くもり	北	北	北	東	南	南	南	南	1	2	2	1	2	2	2	2	15	25	17	16	16	20	23	24	22	20
2012-05-09	くもり後雨	くもり　夕方　から　雨　所により　昼過ぎ　から　雷　を伴う	北の風　後　南の風	１メートル	20	20	50	50	くもり	くもり	くもり	くもり	くもり	雨	雨	雨	北	北	北	東	南	南	南	北	2	2	2	2	2	2	2	2	16	22	18	17	17	20	21	22	20	18
2012-05-10	くもり後一時雨	くもり　昼過ぎ　から　夕方　雨　所により　昼過ぎ　から　夜のはじめ頃　雷　を伴う	北の風　海上　では　後　北の風　やや強く	１メートル	20	10	50	30	くもり	晴れ	晴れ	くもり	雨	雨	くもり	くもり	北	北	北	北東	北	北	北	北	2	2	2	2	2	2	3	3	16	22	16	16	16	20	22	19	16	16
2012-05-11	晴れ後時々くもり	晴れ　昼過ぎ　から　時々　くもり	北の風　海上　では　はじめ　北の風　やや強く	１メートル	10	10	20	10	晴れ	晴れ	晴れ	晴れ	くもり	晴れ	くもり	晴れ	北	北	北	北	北	北	北	北	3	3	3	2	2	3	3	3	13	21	13	13	13	17	20	21	17	15
2012-05-12	晴れ時々くもり	晴れ　時々　くもり	北の風　海上　では　北の風　やや強く	１メートル	20	20	20	10	くもり	晴れ	晴れ	くもり	くもり	くもり	晴れ	晴れ	北	北	北	北	北	北	北	北	3	3	3	3	3	3	3	3	13	20	14	13	13	16	19	19	16	13
2012-05-13	晴れ	晴れ	北の風　後　南の風	１メートル	10	10	10	10	晴れ	晴れ	くもり	晴れ	晴れ	くもり	晴れ	晴れ	北	北	北	東	南	南	南	南	2	2	2	2	2	2	1	1	10	20	12	11	11	16	19	20	18	17
2012-05-14	晴れ後くもり	晴れ　夕方　から　くもり	北の風　後　南の風	１メートル	10	0	10	10	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	くもり	くもり	南西	北	北	南	南	南	南	南西	2	1	2	2	3	3	3	2	14	23	16	16	15	19	22	22	21	19
2012-05-15	雨	雨　明け方　まで　くもり	南の風　海上　では　南の風　やや強く	１メートル　後　２メートル	20	60	90	60	くもり	くもり	雨	雨	雨	雨	雨	雨	南西	南西	南	南	南	南	南	南	2	2	3	3	3	3	3	3	16	19	16	17	17	18	18	18	18	19
2012-05-16	くもり後晴れ	くもり　昼前　から　晴れ	北の風　後　南の風　海上　では　はじめ　西の風　やや強く	２．５メートル　後　１メートル	10	0	10	10	くもり	くもり	くもり	晴れ	晴れ	晴れ	晴れ	晴れ	西	北	北	北	南	南	南	北	3	2	2	2	2	2	2	1	17	27	17	17	18	23	25	26	23	20
2012-05-17	晴れ後くもり	晴れ　昼過ぎ　から　くもり	北の風　後　南の風　海上　では　南の風　やや強く	１メートル　後　１．５メートル	0	10	10	20	晴れ	晴れ	晴れ	晴れ	くもり	くもり	くもり	くもり	北	北	北	南	南	南	南	南西	2	2	2	2	3	3	3	3	17	25	19	18	18	22	24	23	21	19
2012-05-18	くもり一時雨	くもり　後　晴れ　未明　雨　所により　夕方　まで　雷　を伴う	南西の風　後　北の風　海上　では　南西の風　やや強く	１．５メートル　後　１メートル	50	20	30	10	雨	くもり	くもり	くもり	くもり	晴れ	晴れ	晴れ	南西	南西	西	東	北	北	北	北	3	2	2	2	2	3	3	3	16	24	18	17	17	19	22	23	20	17
2012-05-19	晴れ	晴れ	北の風　後　南の風　海上　では　はじめ　北の風　やや強く	１メートル	0	0	10	10	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	北	北	北	南西	南西	南	南	南西	2	2	2	2	3	3	3	2	14	24	16	15	15	19	23	23	20	19
2012-05-20	くもり時々晴れ	くもり　時々　晴れ	北の風　後　南の風	０．５メートル　後　１メートル	0	0	0	0	晴れ	くもり	くもり	晴れ	くもり	くもり	晴れ	くもり	南西	北	北	南	南	南	南	南	1	1	1	2	3	3	2	2	17	24	19	18	17	22	23	24	21	19
