date	weather	weather_detail	wind	wave	pc_00-06	pc_06-12	pc_12-18	pc_18-24	we_00-03	we_03-06	we_06-09	we_09-12	we_12-15	we_15-18	we_18-21	we_21-24	wv_00-03	wv_03-06	wv_06-09	wv_09-12	wv_12-15	wv_15-18	wv_18-21	wv_21-24	wc_00-03	wc_03-06	wc_06-09	wc_09-12	wc_12-15	wc_15-18	wc_18-21	wc_21-24	min_tp	max_tp	tp_00-03	tp_03-06	tp_06-09	tp_09-12	tp_12-15	tp_15-18	tp_18-21	tp_21-24
2012-04-02	晴れ後時々くもり	晴れ　昼過ぎ　から　時々　くもり	北西の風　後　南西の風　やや強く		0	0	10	10	晴れ	晴れ	晴れ	晴れ	くもり	晴れ	くもり	晴れ	北西	北西	北西	南西	南西	南西	南西	南西	2	1	2	3	3	4	2	1	1	18	5	3	2	7	14	17	13	10
2012-04-03	くもり後雨	くもり　昼前　から　雨　所により　昼過ぎ　から　夕方　雷を伴い　激しく　降る	南の風　後　やや強く		20	50	90	60	くもり	くもり	くもり	雨	雨	雨	雨	くもり	南	南	南	南	南	南	南	北西	2	2	3	3	4	4	4	2	6	14	9	7	7	10	12	13	12	10
2012-04-04	晴れ	晴れ	北西の風　やや強く		20	10	0	0	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	北西	北西	北西	北西	北西	北西	西	北西	4	2	4	4	4	4	1	2	2	16	8	6	2	10	14	15	9	7
2012-04-05	晴れ後くもり	晴れ　夕方　から　くもり　所により　夕方　から　夜のはじめ頃　雨か雪	北西の風		10	10	40	30	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	くもり	くもり	北西	北西	北西	北西	北西	北西	北西	北西	2	2	2	2	2	2	2	2	2	17	6	5	3	10	14	16	10	9
2012-04-06	晴れ後時々くもり	晴れ　昼過ぎ　から　時々　くもり	北西の風　日中　やや強く		10	10	10	10	晴れ	晴れ	晴れ	晴れ	くもり	晴れ	くもり	晴れ	北西	北西	北西	北西	北西	北西	北西	北西	2	2	2	4	4	4	3	2	2	15	6	5	3	9	14	14	10	6
2012-04-07	晴れ時々くもり	晴れ　時々　くもり	北西の風　後　やや強く		20	10	20	10	くもり	晴れ	晴れ	晴れ	くもり	くもり	晴れ	晴れ	北西	北西	北西	北西	北西	北西	北西	北西	2	2	2	4	4	4	4	3	1	13	4	3	2	9	12	12	9	7
2012-04-08	晴れ	晴れ	北西の風　日中　南西の風		10	0	0	0	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	北西	北西	北西	南西	南西	南西	北西	北西	2	2	2	2	2	3	2	2	0	16	4	2	1	8	13	15	13	11
2012-04-09	晴れ時々くもり	晴れ　時々　くもり	南西の風　後　北西の風　やや強く		0	10	20	10	晴れ	晴れ	くもり	晴れ	くもり	くもり	晴れ	晴れ	南西	南西	南西	北西	北西	北西	北西	北西	3	2	2	4	4	4	3	3	4	21	9	7	5	14	19	21	15	12
2012-04-10	晴れ後くもり	晴れ　夕方　から　くもり	北西の風　後　南西の風		0	0	10	10	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	くもり	くもり	北西	北西	北西	南	南西	南西	南西	南西	2	2	2	2	3	3	2	2	6	21	10	8	7	12	17	20	15	12
2012-04-11	雨時々止む	雨　朝晩　くもり	南西の風　日中　やや強く		50	60	80	50	くもり	雨	雨	雨	雨	雨	雨	くもり	南西	南西	南西	南西	南西	南西	南西	南西	2	2	2	4	4	4	2	2	9	16	11	9	9	12	15	12	12	13
2012-04-12	晴れ時々くもり	晴れ　時々　くもり	北西の風　やや強く		20	10	10	0	くもり	くもり	晴れ	晴れ	晴れ	くもり	くもり	晴れ	北西	北西	北西	北西	南西	南西	北西	北西	4	4	4	4	3	3	2	3	9	23	12	10	9	16	21	22	19	15
2012-04-13	晴れ後一時雨	晴れ　後　くもり　夜遅く　雨	北西の風　後　南西の風		0	10	20	50	晴れ	晴れ	晴れ	晴れ	くもり	くもり	くもり	雨	北西	北西	北西	北西	南西	南西	南西	南西	1	1	2	3	3	3	2	1	9	23	11	10	9	14	19	22	16	13
2012-04-14	くもり時々雨	くもり　時々　雨	南西の風　後　北西の風		50	60	70	20	雨	雨	雨	くもり	くもり	雨	くもり	くもり	南西	南西	南西	南西	南西	南西	北西	北西	2	2	2	2	2	2	2	2	9	15	12	10	9	12	14	13	12	11
2012-04-15	晴れ後くもり	晴れ　夕方　から　くもり	北西の風　後　南西の風		10	10	10	20	くもり	晴れ	晴れ	晴れ	晴れ	くもり	くもり	くもり	北西	北西	北西	北西	南西	南西	南西	南西	2	2	2	2	3	3	2	2	6	21	9	8	7	12	18	20	16	13
2012-04-16	くもり時々晴れ	くもり　時々　晴れ	南西の風　日中　やや強く		10	10	10	10	くもり	くもり	晴れ	晴れ	くもり	くもり	くもり	晴れ	南西	南西	南西	南西	南西	南西	南西	南西	2	2	3	4	4	4	3	2	7	20	11	9	8	13	18	19	15	12
2012-04-17	くもり後一時雨	くもり　夕方　から　夜のはじめ頃　雨　所により　雷　を伴う	北西の風　日中　南西の風		10	10	50	50	くもり	くもり	晴れ	晴れ	くもり	雨	雨	くもり	北西	北西	南西	南西	南西	南西	北西	北西	2	2	2	2	3	3	2	2	8	19	11	10	9	14	18	17	14	12
2012-04-18	くもり時々晴れ	くもり　朝　から　昼過ぎ　晴れ　所により　夕方　から　雨	北西の風　日中　南西の風		10	0	20	30	くもり	くもり	晴れ	晴れ	晴れ	くもり	くもり	くもり	北西	北西	南西	南西	南西	南西	北西	北西	1	1	1	3	3	3	2	1	8	19	12	10	9	14	18	17	14	13
2012-04-19	くもり時々晴れ	くもり　朝　から　昼過ぎ　晴れ　所により　夜のはじめ頃　まで　雨	南西の風		20	10	30	30	くもり	くもり	晴れ	晴れ	晴れ	くもり	くもり	くもり	南西	南西	南西	南西	南西	南西	南西	南西	2	1	2	2	3	3	2	2	10	19	11	10	10	13	18	16	14	13
2012-04-20	くもり後一時雨	くもり　夕方　から　夜のはじめ頃　雨	南西の風		30	20	50	50	くもり	くもり	くもり	くもり	くもり	雨	雨	くもり	南西	南西	南西	南西	南西	南西	南西	南西	2	2	2	2	3	2	2	2	11	16	12	11	11	13	16	15	14	13
2012-04-21	くもり	くもり　昼前　から　昼過ぎ　晴れ	南西の風		20	10	10	10	くもり	くもり	くもり	晴れ	晴れ	くもり	くもり	くもり	南西	南西	南西	南西	南西	南西	南西	南西	2	2	2	3	3	2	2	2	11	19	12	11	11	14	17	18	15	13
2012-04-22	くもり後雨	くもり　昼前　から　雨	南西の風　後　南の風		20	50	70	80	くもり	くもり	くもり	雨	雨	雨	雨	雨	南西	南西	南西	南西	南	南	南	南	2	2	2	2	3	3	2	2	9	14	12	10	10	12	14	12	12	13
2012-04-23	雨時々止む	雨　時々　くもり	南西の風　後　北西の風		60	70	70	50	雨	くもり	雨	雨	くもり	雨	雨	くもり	南西	南西	南西	南西	南西	北西	北西	北西	1	1	1	2	3	1	1	2	11	19	13	12	13	15	17	18	17	16
2012-04-24	晴れ時々くもり	晴れ　時々　くもり	北西の風　後　やや強く		10	0	20	20	くもり	晴れ	晴れ	晴れ	くもり	くもり	晴れ	晴れ	北西	北西	南	南西	北西	北西	北	北	1	2	1	1	4	4	3	2	9	27	13	11	10	19	26	27	22	17
2012-04-25	晴れ後くもり	晴れ　夕方　から　くもり	北西の風　後　南西の風		10	10	10	20	くもり	晴れ	晴れ	晴れ	晴れ	くもり	くもり	くもり	北西	北西	北西	南西	南西	南西	南西	南西	2	2	2	2	3	3	2	2	12	24	14	13	13	16	22	23	18	16
2012-04-26	雨	雨	南西の風		50	90	80	60	くもり	雨	雨	雨	雨	雨	雨	雨	南西	南西	南西	南西	南西	南西	南西	南西	2	2	2	2	3	3	2	2	14	18	16	15	15	15	16	17	14	15
2012-04-27	雨後くもり	雨　昼過ぎ　から　くもり	南西の風　後　北西の風		70	50	20	10	雨	雨	雨	雨	くもり	くもり	くもり	くもり	南西	南西	南西	南西	南西	北西	北西	北西	2	2	2	2	2	2	2	2	14	22	15	15	15	16	21	21	20	17
2012-04-28	晴れ時々くもり	晴れ　朝晩　くもり	北西の風　後　南西の風		10	0	20	20	くもり	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	くもり	北西	北西	西	南西	南西	南西	南西	北西	1	1	1	1	3	2	2	2	13	28	16	14	14	18	25	28	23	19
2012-04-29	晴れ時々くもり	晴れ　朝晩　くもり	北西の風　日中　南西の風		10	0	10	10	くもり	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	くもり	北西	北西	南西	南西	南西	南西	北西	北西	2	2	2	2	3	3	2	2	14	29	16	15	14	20	26	28	23	20
2012-04-30	くもり	くもり　所により　夜　雨	南西の風		10	10	20	30	くもり	くもり	くもり	くもり	くもり	くもり	くもり	くもり	西	南西	南西	南西	南西	南西	南西	南西	2	2	2	2	3	2	2	2	16	25	18	17	16	19	23	24	20	18
2012-05-01	くもり	くもり　所により　朝晩　雨	南西の風　日中　やや強く		30	10	20	30	くもり	くもり	くもり	くもり	くもり	くもり	くもり	くもり	南西	南西	南西	南西	南西	南西	南西	南西	2	2	2	3	4	4	3	2	15	24	17	16	16	19	22	23	19	17
2012-05-02	雨	雨　所により　昼過ぎ　から　雷　を伴う	南の風		70	80	90	90	雨	雨	雨	雨	雨	雨	雨	雨	南	南	南	南	南	南	南東	北	2	2	2	2	2	2	2	2	15	19	17	17	16	18	19	18	19	18
2012-05-03	雨	雨　夜　くもり　峡南地域　では　朝　まで　雷を伴い　激しく　降る	南の風　後　北西の風		90	80	60	20	雨	雨	雨	雨	雨	雨	くもり	くもり	南	南	南	南	北西	北西	北西	北西	3	3	3	2	2	3	3	3	17	23	18	17	17	19	20	22	21	20
2012-05-04	くもり時々晴れ	くもり　時々　晴れ	北西の風　後　やや強く		20	10	20	10	くもり	くもり	晴れ	晴れ	くもり	くもり	くもり	晴れ	北西	北西	北西	北西	北西	北西	北西	北西	2	2	2	4	4	4	4	4	16	26	17	17	16	19	23	25	20	17
2012-05-05	晴れ時々くもり	晴れ　時々　くもり	北西の風　やや強く　後　南西の風		10	10	20	20	くもり	くもり	晴れ	晴れ	晴れ	くもり	くもり	晴れ	北西	北西	北西	北西	南西	南西	南西	南西	4	3	2	2	3	3	3	2	13	28	15	15	14	18	24	27	22	18
2012-05-06	くもり後一時雨	晴れ　後　くもり　夕方　一時　雨　所により　昼前　から　雷　を伴う	南西の風　後　やや強く		10	30	50	30	くもり	晴れ	晴れ	晴れ	くもり	雨	くもり	くもり	南西	南西	南西	南西	南西	南西	北西	北西	2	2	2	2	4	4	2	2	14	27	16	15	15	20	25	26	20	17
2012-05-07	晴れ後くもり	晴れ　夕方　から　くもり	北西の風　日中　南西の風		10	0	10	10	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	晴れ	くもり	北西	北西	北西	南西	南西	南西	北西	北西	2	2	2	2	3	2	2	2	10	26	12	11	10	18	23	25	21	18
2012-05-08	晴れ時々くもり	晴れ　時々　くもり	北西の風　日中　南西の風		10	0	10	10	晴れ	晴れ	くもり	晴れ	晴れ	くもり	くもり	晴れ	北西	北西	北西	南西	南西	南西	北西	北西	1	2	1	2	3	2	2	2	13	27	15	14	14	20	23	26	22	19
2012-05-09	くもり後一時雨	くもり　時々　晴れ　夕方　一時　雨　所により　昼過ぎ　から　雷　を伴う	南西の風		10	20	50	30	くもり	晴れ	くもり	晴れ	くもり	雨	くもり	くもり	北西	北西	南西	南西	南西	南西	南西	南西	2	2	2	2	2	2	2	2	15	24	16	16	15	19	23	21	20	19
2012-05-10	晴れ時々くもり	晴れ　時々　くもり　所により　昼過ぎ　から　夕方　雨　で　雷を伴う	北西の風　後　やや強く		20	10	30	20	くもり	晴れ	くもり	晴れ	くもり	くもり	晴れ	晴れ	北西	北西	北西	北西	北西	北西	北西	北西	2	2	2	2	3	4	4	4	12	23	15	13	13	18	20	22	18	15
2012-05-11	晴れ後時々くもり	晴れ　昼前　から　時々　くもり　所により　夕方　雨	北西の風　はじめ　やや強く		10	10	30	20	晴れ	晴れ	晴れ	くもり	晴れ	くもり	くもり	晴れ	北西	北西	北西	南西	南西	南西	北西	北西	4	4	2	2	2	2	3	2	10	23	13	12	11	17	22	21	17	15
2012-05-12	晴れ時々くもり	晴れ　時々　くもり	北西の風　日中　やや強く		10	10	10	0	晴れ	晴れ	くもり	晴れ	くもり	くもり	晴れ	晴れ	北西	北西	北西	北西	北西	北西	北西	北西	2	2	2	4	4	4	3	2	9	22	13	11	10	15	21	21	17	13
2012-05-13	晴れ	晴れ	北西の風　後　南西の風		0	0	10	10	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	晴れ	晴れ	北西	北西	北西	北西	南西	南西	南西	北西	2	1	1	3	1	2	1	1	8	24	12	10	9	15	20	23	20	16
2012-05-14	晴れ後くもり	晴れ　夕方　から　くもり	北西の風　後　南西の風		0	0	0	20	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	くもり	くもり	北西	北西	北西	南	南西	南	南西	西	2	2	2	2	3	3	2	1	12	25	14	13	13	18	22	24	20	17
2012-05-15	くもり後時々雨	くもり　昼前　から　時々　雨	南西の風		40	70	80	50	くもり	くもり	くもり	雨	くもり	雨	雨	くもり	南西	南西	南西	南西	南西	南西	南西	南西	2	2	2	2	3	2	2	2	14	18	16	15	15	16	17	17	16	16
2012-05-16	晴れ	晴れ　明け方　まで　くもり	北西の風		10	0	0	0	くもり	くもり	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	北西	北西	北西	北西	北西	北西	北西	北西	2	2	2	3	3	3	3	2	15	28	17	16	16	20	25	27	24	19
2012-05-17	晴れ後くもり	晴れ　昼過ぎ　から　くもり　所により　夕方　から　雨　で　雷を伴う	北西の風　後　南西の風		10	10	30	40	晴れ	晴れ	晴れ	晴れ	くもり	くもり	くもり	くもり	北西	北西	南西	南西	南西	南西	南西	南西	2	2	2	2	3	3	2	2	13	25	17	16	14	18	22	25	22	18
2012-05-18	くもり一時雨	くもり　時々　晴れ　未明　雨　所により　夕方　まで　雷　を伴う	北西の風　日中　やや強く		60	30	30	20	雨	くもり	晴れ	くもり	くもり	晴れ	くもり	晴れ	北西	北西	北西	北西	北西	北西	北西	北西	1	1	2	4	4	4	3	2	14	25	15	15	14	20	25	24	20	16
2012-05-19	晴れ	晴れ　夜　くもり	北西の風　後　南西の風		0	0	10	10	晴れ	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	くもり	北西	北西	北西	北西	南西	南西	南西	南西	2	1	1	1	2	3	2	1	12	27	14	12	13	18	23	26	22	19
2012-05-20	くもり時々晴れ	くもり　時々　晴れ	南西の風		10	10	20	20	くもり	くもり	晴れ	晴れ	くもり	くもり	くもり	晴れ	南西	南西	南西	南西	南西	南西	南西	南西	2	2	2	2	2	3	2	2	15	24	16	15	15	18	21	24	21	18
2012-05-21	くもり	くもり　所により　夕方　から　雨	北西の風　日中　南の風		10	10	30	30	くもり	晴れ	くもり	くもり	くもり	くもり	くもり	くもり	北西	北西	南	南	南	南	北西	北西	2	2	2	2	3	3	2	2	13	23	15	14	14	18	22	22	21	18
2012-05-22	雨時々止む	雨　朝晩　くもり	北西の風		20	50	60	50	くもり	くもり	雨	雨	雨	雨	雨	くもり	北西	北西	北西	北西	北西	北西	北西	北西	2	2	2	2	2	3	3	2	14	19	16	15	15	17	19	18	17	16
2012-05-23	晴れ	晴れ	北西の風		10	0	10	0	晴れ	くもり	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	北西	北	南	北西	北西	北西	北西	北西	2	1	2	3	2	2	2	2	13	29	15	14	14	20	26	29	25	20
2012-05-24	晴れ後くもり	晴れ　夕方　から　くもり	北西の風　日中　南西の風		0	0	10	10	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	くもり	くもり	北西	北西	北西	南西	南西	南西	北西	北西	2	2	2	2	3	3	2	2	15	29	19	17	17	21	26	27	24	21
2012-05-25	くもり	くもり　所により　昼前　から　夕方　雨	北西の風　日中　南西の風		20	30	30	20	くもり	くもり	くもり	くもり	くもり	くもり	くもり	くもり	北西	北西	北西	南西	南西	南西	北西	北西	2	2	2	2	2	2	2	2	16	23	18	17	17	18	22	21	20	18
2012-05-26	晴れ時々くもり	晴れ　時々　くもり	北西の風　後　南西の風		10	10	20	20	くもり	くもり	晴れ	晴れ	晴れ	くもり	くもり	晴れ	北西	北西	南西	南西	南西	南西	南西	北西	2	2	2	2	3	3	2	2	14	27	16	15	15	20	24	26	21	19
2012-05-27	晴れ時々くもり	晴れ　時々　くもり　所により　夕方　から　夜のはじめ頃　雨	北西の風　日中　南西の風		10	10	30	30	くもり	晴れ	晴れ	晴れ	晴れ	くもり	くもり	晴れ	北西	北西	南西	南西	南西	南西	北西	北西	2	2	2	2	3	3	2	2	13	26	16	15	14	19	23	25	20	18
2012-05-28	晴れ後くもり	晴れ　昼過ぎ　から　くもり　所により　昼過ぎ　から　夜のはじめ頃　雨　で　雷を伴う	北西の風　日中　南西の風		10	10	30	30	くもり	晴れ	晴れ	晴れ	くもり	くもり	くもり	くもり	北西	北西	北西	南西	南西	南西	北西	北西	2	2	2	2	3	3	2	2	14	27	17	15	15	20	25	24	21	19
2012-05-29	晴れ後くもり	晴れ　昼過ぎ　から　くもり　所により　雨　で　雷を伴う	北西の風　日中　南西の風		10	10	40	30	晴れ	晴れ	晴れ	晴れ	くもり	くもり	くもり	くもり	北西	北西	北西	北西	南西	南西	北西	北西	2	2	2	2	3	3	2	2	13	27	16	15	15	20	25	26	22	19
2012-05-30	晴れ時々くもり	晴れ　朝晩　くもり	南西の風		10	0	10	20	くもり	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	くもり	南西	南西	南西	南西	南西	南西	南西	南西	2	2	2	2	3	3	2	2	14	27	16	15	15	19	25	26	22	19
2012-05-31	くもり時々晴れ	くもり　朝　から　昼過ぎ　晴れ　所により　夕方　から　夜のはじめ頃　雨	南西の風		10	10	30	30	くもり	くもり	晴れ	晴れ	晴れ	くもり	くもり	くもり	南西	南西	南西	南西	南西	南西	南西	西	2	2	2	2	3	3	2	2	16	25	18	17	17	19	23	24	21	19
2012-06-01	くもり後一時雨	くもり　時々　晴れ　夕方　から　夜のはじめ頃　雨　所により　昼過ぎ　から　夜のはじめ頃　雷　を伴う	西の風　後　南西の風		20	10	50	50	くもり	くもり	晴れ	晴れ	晴れ	雨	雨	くもり	西	西	南西	南西	南西	南西	南西	西	2	2	2	2	3	3	2	2	17	26	19	17	18	20	24	23	20	19
2012-06-02	くもり	くもり　朝　から　昼前　晴れ　所により　昼過ぎ　から　雨	西の風　日中　南西の風		10	10	30	30	くもり	くもり	晴れ	晴れ	くもり	くもり	くもり	くもり	西	西	南西	南西	南西	南西	西	西	1	1	1	2	3	3	2	1	16	26	17	16	16	21	25	25	22	19
2012-06-03	くもり一時雨	くもり　明け方　から　朝　雨	南西の風　後　北西の風		50	50	40	40	くもり	雨	雨	くもり	くもり	くもり	くもり	くもり	南西	南西	南西	南西	南西	北西	北西	北西	2	2	2	2	2	3	2	2	16	25	19	17	18	19	24	24	22	18
2012-06-04	晴れ時々くもり	晴れ　朝晩　くもり	南西の風		10	10	20	20	くもり	晴れ	晴れ	晴れ	晴れ	晴れ	くもり	くもり	南西	南西	南西	南西	南西	南西	南西	南西	2	2	2	2	3	3	2	2	16	28	17	16	17	21	25	27	22	20
2012-06-05	晴れ時々くもり	晴れ　朝晩　くもり	北西の風　日中　南西の風　やや強く		10	0	10	10	くもり	くもり	晴れ	晴れ	晴れ	晴れ	くもり	くもり	北西	北西	南西	南西	南西	南西	北西	北西	2	2	2	2	4	3	2	2	17	28	19	18	18	22	27	27	22	20
2012-06-06	くもり一時雨	くもり　朝　から　昼前　雨	南西の風　後　北西の風		40	50	30	10	くもり	くもり	雨	雨	くもり	くもり	くもり	くもり	南西	南西	南西	南西	北西	北西	北西	北西	2	1	2	2	2	2	2	2	16	24	18	17	18	19	22	23	22	19
2012-06-07	晴れ時々くもり	晴れ　時々　くもり　所により　夕方　から　夜のはじめ頃　雨	北西の風　日中　南西の風		10	10	30	30	晴れ	くもり	晴れ	くもり	晴れ	くもり	くもり	晴れ	北西	北西	北西	南西	南西	南西	北西	北西	2	1	1	1	3	3	2	2	15	27	18	16	16	20	26	26	23	22
2012-06-08	くもり	くもり　朝　から　昼前　晴れ　所により　夕方　から　雨	北西の風　後　南西の風		10	10	20	30	くもり	くもり	晴れ	晴れ	くもり	くもり	くもり	くもり	北西	北西	北西	南西	南西	南西	南西	南西	2	2	2	2	3	3	2	2	17	27	19	18	17	23	27	26	24	21
2012-06-09	雨	雨	南西の風		80	70	70	50	雨	雨	雨	雨	雨	雨	雨	くもり	南西	南西	南西	南西	南西	南西	南西	南西	2	2	2	2	2	2	2	2	17	21	19	18	18	19	20	20	20	18
2012-06-10	くもり時々晴れ	くもり　時々　晴れ	北西の風　日中　南西の風		10	10	20	20	くもり	くもり	晴れ	晴れ	くもり	くもり	くもり	晴れ	北西	北西	北西	南西	南西	南西	北西	北西	2	2	2	2	3	3	2	2	17	28	18	18	18	22	27	27	25	21
2012-06-11	くもり時々晴れ	くもり　朝　から　昼過ぎ　晴れ	南西の風		20	10	20	20	くもり	くもり	晴れ	晴れ	晴れ	くもり	くもり	くもり	南西	南西	南西	南西	南西	南西	南西	南西	2	2	2	2	3	3	3	2	18	27	20	19	19	22	24	26	22	20
2012-06-12	くもり後一時雨	くもり　昼過ぎ　から　夕方　雨	南西の風		20	40	70	40	くもり	くもり	くもり	くもり	雨	雨	くもり	くもり	南西	南西	南西	南西	南西	南西	南西	南西	2	2	2	2	2	2	2	2	18	23	20	19	19	20	22	20	20	19
2012-06-13	くもり	くもり　昼前　から　昼過ぎ　晴れ　所により　明け方　まで　雨	南西の風		40	20	10	20	くもり	くもり	くもり	晴れ	晴れ	くもり	くもり	くもり	南西	南西	南西	南西	南西	南西	南西	南西	2	2	2	2	2	2	2	2	16	27	17	17	17	21	24	26	24	20
